INDEX,LABEL
顏值沒得說。精挑細選，對比了聯想小新，華碩，惠普。感覺還是這款的性價比超高。最終選了這個版本。用了這段時間，速度比較快，清晰度高，霧面屏確實看著養眼。可能就是續航需要進一步優化一下。其他完美！,0
整體外觀很是大方，使用也很方便，遊戲方面帶動魔獸世界高畫質很輕鬆，重量也不重，玩兒幾年遊戲以後淘汰給老婆辦公也是可以的，總體感覺比預想中的要好。,0
帥的一匹，第四台榮耀了，妹妹上大學給買了一台，剛工作給老爸買了一台，自己去年換了一台。今年換工作，公司不配電腦，報銷一部分，又買了一台。  質量真的好，四台都用的很順利，一點都不卡，外觀好看又輕。 同價位顏值和硬件無敵。強烈推薦。,0
運行速度：槓槓的，屏幕效果：非常清晰，散熱性能：不錯，外形外觀：顏值超高,0
運行速度：很好，屏幕效果：很清晰，散熱性能：挺好用，外形外觀：很好看,0
我覺得這款筆記本還適合大學生，顏值很高，還很輕便。關鍵是遊戲性能也不差，3050和r7的配合簡直無敵，基本上所有網游都可以玩兒。,0
可以，真不錯，運行速度：快，屏幕效果：很好。,0
送過來時包裝很好，有兩個盒子，裡外各一個，沒有損壞。物流很快，付款後隔天就收到了，電腦大小合適，屏幕很清晰，手感不錯，使用起來很流暢?,0
包裝很簡單，運行速度還不錯，第一次使用這個品牌，感覺不錯,0
感覺非常的完美，各種配件都很好！系統用著很絲滑很舒服，上一部電腦用了6年，這次換電腦實在是太爽了哈哈哈！6199的價格感覺已經很不錯了！本來還看過小新的，但聯想嘛 美帝良心 算了算了。而且榮耀畢竟是華為分家出來，感覺做工跟華為不會差太多，到手來看也確實如此 很漂亮！總之很好很好！,0
開機秒開，觸摸板很靈敏，家裡電視是華為的，手機也是華為的，碰一碰及傳功能很是喜歡！質感很好，銀色漂亮！,0
筆記本很不錯，16寸很大，也不是很重，速度快，辦公，使用啥的都很快。送的鼠標、包啥的也挺好。618活動，期間購買的，價格也比較實惠，,0
運行速度：流暢，屏幕效果：效果非常好，輕薄程度：很薄，並不是看起來那麼重。,0
運行速度：開機很快，散熱性能：風扇開的大，不過散熱很不錯，輕薄程度：很輕很薄,0
運行速度：挺快的，屏幕效果：挺好的，散熱性能：散熱很快，輕薄程度：很薄,0
筆記本電腦收到啦。給孩子學習用的，迫不及待的就開始裝機。一切都是智能化傻瓜式的，很簡單，裝機也很順利。用過一段時間後再來評價。,0
做工很不錯，客服回復也很快，很周到,0
目前看非常好，外觀不錯，有質感，剩下的過幾天再評價,0
目前使用來說比較滿意 因為我用的華為手機所以主要看中的他的多屏協同功能 非常好用 手機只需要輕碰觸摸板就能連接 遊戲效果我還沒有體驗,0
好久不用新電腦，感覺很棒，物流很快，活動力度很大。性價比很高，成功下車,0
快遞速度很快，包裝也很嚴實，完好無損，客服很耐心地幫解答問題，態度很好，電腦也用了一段時間了，在兼顧重量的同時性能也不差，速度很快，打遊戲也不會有卡頓,0
晚上購買第二天就到貨了，很時尚，充電速度也很快，顯示屏看著特別舒服，不刺眼，色彩很好，和榮耀手機很配。,0
電腦十分不錯 玩了一段時間 LOLcf完美運行，快遞神速，就是快遞盒爛了，裡面的機子沒太大問題，總體很好，可以和華為手機連接，性價比很高，沖就完事了。,0
給家裡老人用的，所以買了標準版，性能足夠用了。總體來說屏幕很大，刷新率很高，所以老人看著也比較舒服。產品比想像得要輕很多，所以即便臨時有個移動得訴求也沒有問題。就是OFFICE得激活太複雜了，這點要吐槽微軟。,0
很好的購買平台，質量不錯，特別是有品牌的，值得信賴。用起來也不錯反應快，就是有的時候會卡頓一下，用的來說非常不錯，要是電池像14一樣就厲害了，客服態度也很好??,0
這個農藥非常不錯不錯，顯示畫面比較亮麗，還可以支持華為無線投屏啊，這個功能非常方便，拷文檔也方便。華為的質量，農藥的價錢。物超所值。,0
雙十一活動的時候買的非常實惠，到手以後迫不及待拆箱查看，銀色的外觀非常美觀上檔次，材質很好，裝機註冊非常方便，開機速度很快，運行速度很快，看視頻追劇很不錯。,0
屏幕尺寸很大，外形簡約大方，有獨立顯卡，非常適合給愛玩遊戲，有同時需要兼顧專業所需的女生用,0
送貨速度很快，上午買的，下午就到了，屏幕很大看著很舒服,0
一時沒搞清楚首次開機要通電，開機很快，榮耀系列值了,0
運行速度：非常快，屏幕效果：很好，外形外觀：很漂亮，，就是有點重但不影響 物流非常快不到一天就到了。。贊贊贊,0
速度真的非常快，原神最高畫質一點都不卡，我的天，但是不好的一點就是他如果睡眠之後再點開就卡住了，並且充電的時候發熱十分嚴重。但是在這個價位已經算非常可以的了，原神最高畫質完全可以。，3a大作，最低畫質可以試試,0
這個電腦已經用了一個多月，用起來很舒服，當時買的時候價格也很實惠，這一個月沒有出現過什麼情況，用來打遊戲也很流暢，非常喜歡。,0
特意用了幾天再來確認評價的。家裡有一台十多年的老筆記本，實在太卡沒法用了，所以決定換個新的。看了各個品牌，精挑細選最後選中了榮耀這款，開關機都只需要幾秒鐘，特別快。看視頻很清晰，用PS這些辦公的軟件也很快，愛了愛了。,0
考慮買這個高性能之前我是有擔心過的，因為我不知道高性能的質量和品質怎麼樣，但是看了評論後我就放心了。包裝的很精美！高性能的質量和品質非常不錯！大大的好評!以後買高性能再來你們店！(￣▽￣),0
電腦收到了，外觀很漂亮，和描述的一樣，物流也很快,0
不錯不錯  顏值賊高高端大氣上檔次 指紋解鎖賊快 運行速度也快 獨卡3050  R7處理器   棒????,0
真的很好哦，用起來看看效果如何把，主要就是家用，給媳婦兒買的，期待能站78年吧！給媳婦兒買辦公用的，還是夠大夠實用，看看這個品牌的電腦能不能經得起時間的考驗啦！,0
電腦收到了，看著很有質感，用起來也很舒服,0
屏幕效果：很棒的!，外形外觀：愛不釋手呢!，運行速度：挺滿意的哈哈!,0
包裝的很用心，不會有碰撞擠壓，榮耀電腦用起來很快，玩遊戲體驗感也很棒，音質也是沒問題的，不錯，性價比很高的了！,0
包裝很用心，不會擔心運輸過程中損壞，整體看起來很有質感，具體性能的話不用多說了，顏值也很高，非常不錯的產品，這一波粉了。,0
收到貨後真的很驚艷。超級薄。特意用了一段時間來測試。用的非常流暢。一點都不卡。打遊戲也很流暢。非常值得大家去買。以後就用這個牌子了。,0
設置之後速度質的提升，開機從按下開機鍵開始不到五秒直接進入桌面，指紋解鎖真的舒服，用模擬器玩寶可夢劍盾30幀左右，這個價位能拿下R7級CPU，很不錯,0
榮耀的品質咱就不多說了，用起來非常流暢，3050的顯卡一般的主流遊戲沒有壓力，AMD的CPU壓標產品，非常流暢，聲音和發熱都在接受範圍內，配個好點的鼠標鍵盤玩的飛起。,0
特別好哦，顏值好看，我也喜歡用這個打視頻比手機好看多了,0
感覺很不錯，是我男朋友推薦給我的，他比較明白這些，這個價位，很不錯,0
好用，屏幕是霧面屏不反光而且護眼，性能對於遊戲輕用戶辦公為主的人來說用起來很舒服，如果屏幕是觸屏，就完美了,0
用了兩天才來評價，很有質感的一款機子！比我的老暗影精靈4要輕不少，關鍵配上3050顯卡，玩著如暗黑破壞神2重製版的遊戲，也不會有任何卡頓！而且降到五千多，性價比爆表！,0
京東自營，送貨快，有保障，一直在京東網上購物，華為品牌筆記本，性能高，價格中，144HZ屏幕看上去很舒服，保護眼睛，很舒服。,0
挺好的，和想像中一樣，隨意搭都很好看，滿意！材質很好，質量也不錯，到貨也很快，先用再說,0
屏幕非常清晰，鍵盤也很靈敏，電腦輕巧方便，價格也非常的實惠，比想像的完美，物超所值，話不多說，這四個字已經說明了一切,0
真的很喜歡  也很實用  自用榮耀MAGI**+MagicBook 16 Pro，這個生態  這個配置  辦公娛樂 遊戲 都很舒服。贊贊贊,0
更換工作用的電腦 Yq反覆 不太相信別家的物流 特意選的自營 晚上下單早上就到。拿到手感覺很不錯 顏值高基本各種功能都有 ，期待能持久使用。,0
電腦買來辦公用的，快遞很快第二天就到了，趁著做活動買的，價格合適。16寸電腦辦公用起來還是很舒服的，電腦到手後就把玩了幾天，運行很快，大型軟件也能流暢運行！,0
金屬外殼材質挺商務，很有檔次，整體來說，這台電腦性價比還是比較高的，大型軟件都可以流暢運行，大小也方便出行，京東物流很快，包裝很好。,0
之前在京東買了非自營的戴爾，來了就中招只好退掉了。選來去還是買了榮耀，方便跟華為手機互聯，手機裡存了很多的照片和視頻可以下載到電腦裡面。電腦運行很流暢，全金屬機身手感不錯，也不算太重。,0
筆記本已經收到了，特別好用 ，很推薦各位去購買！真的特別實惠！,0
拿到電腦後到簡陽市京東電腦簡陽市石橋鎮店，龍勁路355號去安裝了軟件服務很好,0
起飛，輕薄本，3050顯卡，144hz刷新，而且價格還很香。之前筆記本用了6年多了，換個新的，體驗瞬間不一樣了，安全下車。,0
榮耀筆記本剛出新品，剛上大學的侄女心裡就長草了。首發因為有事沒搶到。正好趕上雙十一活動。，10.31前預定，11.1日當天她就收到了。外觀很不錯。侄女滿意。，雙十一期間把鍵盤膜，鼠標，背包也配齊了。說用起來很順手，沒有問題。這我就放心了。,0
不錯不錯，顏值很高，質感很不錯，用起來很流暢，配置也很不錯，性價比非常高，相信國產品牌，總的來說，非常值得購買哦！！！！,0
非常棒，超級薄，不卡頓，辦公，遊戲全都可以，用起來很流暢，服務好，物流也很快，值得擁有,0
昨天拿到的新機，外觀做工都很不錯，手感很好！，馬上裝了PR AE **D運行了一下比較流暢！這下我就放心了！，Offrice安裝也很順利！很滿意的一次購物！,0
到家後迫不及待地打開了，進行開機調試，運行速度很快，讓人驚喜的是還可以語音控制，指紋解鎖，共享屏幕的快速鏈接也是很方便，直接在手機電腦上相互操作就可以了。剩下的還要等後面再進行嘗試，總之很期待後面的內容,0
今天剛剛收到，雖然已經看過了各種評測，但電腦到手的質感依然超乎我的想像，R7的U配上3050的顯卡，已經足夠大部分場景應用，非常好，期待進一步的體驗～,0
支持國貨，支持華為，支持榮耀。當然，首先是東西本身不錯，顏值高，性能強勁，性價比高，重量也輕，屏幕分辨率對我來說夠了。在同等價格中，總體性價比很不錯。,0
工藝精緻，全身是金屬質感的造型，我對電腦的要求第一5000左右，第二大屏幕，我的應用場景就是偶爾做做ppt和放在書房做擺設。於是對此價位非常多的機器中，我選了這個榮耀16，因為他的處理器是同價位性能最好的。因為沒有看過實物，收到後比我預想的要寬。目前看滿意。,0
這款榮耀magic book 16 pro 電腦性價比很高，外觀漂亮，使用起來噪音比較小。散熱比較快。打遊戲非常快，很不錯，推薦購買。,0
看著有優惠活動又入手了一台榮耀筆記本，對比了自己的華為筆記本，做工相差無幾，多了個顯卡rtx3050，到手後未激活直接自己重裝了系統，電腦管家榮耀官網沒有明顯地址下載找了好久，安裝運行速度都很快。值得入手購買,0
趁著618活動期間買的，價格比較優惠，主要看中的是大屏幕，碼字時間長了，眼鏡會舒服很多，經常贏一件協同功能，很方便,0
用來辦公得，感覺很不錯輕薄，京東有問題也能及時處理，放心購買。,0
用著還不錯，重量輕，外觀質感看著很nice，打遊戲什麼的也很不錯，永結無間，森林什麼的玩著都可以,0
晚上下單，第2天早上就送到，物流挺快的。筆記本又輕又薄挺漂亮的，超出預期。,0
運行速度：運行速度快，R75800H很不錯，，外形外觀：外觀設計漂亮，開機設置可以智能溝通,0
朋友幫忙挑選的，真心不錯，顏色也喜歡，收到就用了，開機快，順暢，兒子很喜歡了，客服態度也很熱情，不懂就問，都一一耐心解答。。。。。,0
物流超快，做工很好。初次開機看了硬盤通電時間39小時。，自帶電腦管家的功能很好用，散熱，續航滿意。,0
凌晨下單，下午就到了。很高興趕上有優惠。，整體很有質感，做工也十分完美。在這個價位我是十分滿意。，電腦運行起來也不卡頓。遊戲體驗很棒。相信國產是不會錯的。,0
非常好，挺流暢了，支持榮耀，手機也是榮耀的，手錶也是榮耀的，下次買的平板還是榮耀的,0
榮耀的性價比，比華為還是高出不少。而且榮耀16的定位感覺比榮耀14、15要高，不光是尺寸大，性能也更強。而且華為榮耀之間以及內部的生態實在太好了，可以共享互聯。,0
手感不錯，外觀大氣，還有指紋解鎖，開關機巨快，很流暢，office永久激活，性能不錯，性價比高！,0
客服的服務態度非常好，用狀況幫忙激活，電腦也不錯,0
相當好用，配置高，顏值高，相當輕便，適合出差用，平時接個顯示屏非常好用。,0
好看，好用。老電腦用了六年了。這台電腦給了很好的新體驗。5800h+3050夠辦公需求，偶爾摸魚打會小遊戲也夠用。。,0
外形外觀：看起來很高級，散熱性能：散熱很好,0
榮耀筆記本電腦，做工精緻，系統流暢，華為的質量還是讓人放心的，現在國產的電子產品也就華為了，我的華為手機口門卡了3年了，還很流暢，相信華為，支持國貨。,0
電腦今天剛拿到手 一天就配送到了，然後是第一次買電腦 很多不懂 開機激活全靠客服小哥手把手教，很用心！電腦暫時用著沒什麼問題 給個五星給客服小哥！,0
這款電腦看了很久，對比了小米的許多款電腦，還有聯想小米手機，可以換電腦，最後覺得這一款電腦的綜合性價比對比我的需求來說是非常適合的，屏幕的高刷新率，對於我這種稍微有一點點遊戲需求或者做PPT的都非常的友好。芯片性能夠用了，我對顯卡也沒有要求，所以榮耀這款電腦的價格還有特點是非常適合我的好評。,0
開機很快，魯大師跑分86萬＋   辦公絕對沒問題,0
電腦手感很好做工各方面很棒，而且按鍵手感不輸萬元的商務本，用起來很舒服，主要還是看上3050主要用於上班工作，偶爾打打遊戲非常好，推薦！,0
筆記本外觀設計先進、做工紮實、性能好、配置優秀，深受消費者的喜愛。6.1價格也很具有性價比，發貨速度很快,0
一直在京東自營店買東西，從未讓我失望過，這次買筆記本在網上看了有一個月了，在實體店也看過，最終選擇了榮耀MagicBook16，可以說性價比最高的產品，首先說屏幕夠大16.1英吋，無論是玩遊戲看電視劇那是相當給力，再說說處理器AMD Ryzen7 5800H，三秒開機，關機秒關。咱在給客服個好評，我是一位小學畢業的網盲，由於生意需要，必須要用電腦，咱可對電腦一竅不通，多虧了客服耐心服務，我問的問題都快數不過來了，由於問的太多，我都不好意思問了，客服態度很好的說有什麼不懂的地方我們隨時幫您，再給客服點個贊。,0
當時買的時候還在猶豫價格，買來之後一點都不後悔，而且物流還快，搞活動買的，外觀和描述一致，美觀實用，用料紮實！質量很好！平常用基本沒有問題！之前買的聯想拯救者R720，現在換個大屏的，屏幕更大更薄，反應快，京東值得信賴，售後很好，，運行速度：快，，屏幕效果：顯示好，，散熱性能：靜音，聲音很小，外形外觀：漂亮，輕薄程度：筆記本比較薄,0
電腦小白，第一次買電腦，下單了很快就拿到手，一直子觀望，最後還是選了這台，外觀太好看了，很輕薄，大屏真舒服，還可以指紋解鎖，客服態度很好，有問必答，相信榮耀???,0
非常滿意，買的第二台。單鍵大，按著舒服，屏幕很好。,0
電腦很棒，性能不錯，主要是屏幕，真的看著恆舒服，日常的輕度遊戲和辦公綽綽有餘了,0
非常好用，平時畫cad圖，有時候畫畫3DMAX，ps完美運行，這個價格超值，開機速度那是飛起，很好，,0
用到目前，很舒服，很好看，反應很快，美中不足的是評分為什麼跟評論裡90多萬分的差距那麼大,0
發貨快，包裝好，京東正品，全新，沒有激活外觀漂亮，做工精緻，開啟快運行流暢激活方便性價比高價格實惠運行流暢散熱好續航給力，攜帶方便輕薄，屏幕素質高，高清畫質色彩飽滿，心裡很不錯，玩遊戲也流暢，非常滿意，喜歡京東給力,0
包裝完美，特別好用，服務態度也好，物有所值,0
已經用了幾天了，體驗非常好，客服反饋也非常的及時。電腦靜音非常好，質感非常好，性能也可以的。,0
新機必須插上電源後自動開機，系統很乾淨除了一個電腦管家沒有其他的亂七八糟軟件，運行速度非常快，多屏協同真的是好用啊。,0
電腦非常OK，如果滿分是10分的話，我能打9.9分，屏幕效果：5星，外形外觀：5星，輕薄程度：5星,0
電腦用了一段時間了，打遊戲挺流暢的，還有特別重要的是客服很有耐心，對於我每一次提問的問題都很細心，物流也很快！很適合學生黨入手。,0
第一次給自己買電腦，非常喜歡，唯獨不能選顏色，默認星空灰，如果是銀白色會更喜歡,0
運行快，手感賊好 ，幫我老大買的，確實是一款超級本，在辦公這一點上無可挑剔，音響效果灰常好,0
輕薄程度：還挺輕薄，帶著也方便些，外形外觀：灰色也挺耐看，其他特色：客服態度很好很耐心幫助解答問題,0
超級喜歡～～，外觀簡約大氣。輕薄本的機身，遊戲本的性能，玩遊戲特別流暢。同價位難逢敵手。,0
快的飛起！運行特別流暢，而且也比較安靜，沒有很吵，外觀也很高級的感覺,0
電腦很好，今天一邊聽歌一邊做ppt，非常流暢，沒有發燙的情況，world，Excel，和PPT一起用也完全不卡頓，真的超愛了,0
電腦屬於屏大，但是很薄的系列，機身也很輕，而且上手的觸感非常好，尤其是鍵盤和觸摸屏,0
到貨快，這是第二台16pro，獨立3050顯卡性能比集顯強多了，製圖和遊戲沒壓力，因為全家手機都是榮耀的，使用一碰傳方便傳輸數據，協同辦公，很好！,0
好電腦，搭配華為/榮耀手機很好，用得很舒服，充電器足夠輕巧，如果能配國際插頭?更好，????,0
運行速度：速度驚人，屏幕效果：精彩絕倫，散熱性能：散熱無憂，外形外觀：炫酷大氣,0
好用的，做設計剪輯都很快，Steam遊戲也可以，特別是華為手機聯動相當方便，買它就對了，絕對性價比之王,0
散熱，靜音功能都很棒，開視頻電池續航3個小時，剩7%的電，剩餘14分鐘，這算正常嗎？,0
這台手提電腦太好了，打開很快就自動進入開機模式，按照提示很快激活使用，特別是辦公系統很快激活，如果下載網上的辦公系統不知要帶來多少亂七八槽的軟件，關鍵是永遠刪不完，無線鼠標裝上就可以使用，太方便了，這麼多年用過不下十部電腦，只有這部最好，速度之快，不愧是國產的佼佼者！,0
目前用了一天了，體驗可以，玩遊戲畫質很好，後續還會追評，送貨速度是真的快，不到一天就到了,0
物流速度真的非常快，昨天上午訂單，第二天下午就來了，屏幕很大，揚聲器效果不錯，開機很快，挺喜歡的,0
哇塞哇塞! !超級好!無論是音質還是屏幕都很滿意，平價又性價比很高，我同學買了我也推薦給我同學了超級可以，對於大學生說這非常好!家裡用的都是榮耀的手機也是，國產才是yyds!!!!!!!!!!!!,0
運行速度：非常流暢，散熱性能：具有內置風扇幫忙散熱,0
屏幕大看著就是舒服，鍵盤手感很好，音效非常贊，做工細膩，沒選錯！,0
運行速度很快，開機不到10秒，屏幕效果完美，看視頻相當不錯，散熱很棒非常輕薄便攜，家用娛樂辦公一條龍。,0
購買意見：物美價廉，值得選購。，商品配送：配送速度，國內一流。，產品包裝：商品包裝，完整無缺。，產品參數：產品參數，符合描述。處理器能強大！，購買的是無獨顯的版本，不打遊戲完全夠用了，發熱也能低點。,0
很好啊，喜歡這個靚麗的顏色，棒極啦,0
大屏很喜歡，期待很久的也是糾結很久才決定這款的！多屏協同好香！,0
輕薄，屏幕大，色彩鮮艷，不傷眼睛，屏幕清晰，音質清晰，音質很好,0
這個筆記本用了幾個月，總體上感覺很不錯，符合我對筆記本的期望和要求，能夠滿足日常辦公、休閒娛樂的需要，而且性價比也不錯，值得購買,0
質感很nice，很適合女生，剛到手新鮮出爐，，屏幕效果：滿足期待，滿足打遊戲需求,0
為了上網課才買的，真的是性價比非常高了，外觀非常好看，散熱還很好上了一天網課也沒有很熱，運存聲音也不算大，屏幕很大看著超級爽,0
運行速度：很快，目前很喜歡，，外形外觀：很美觀，是我想要的那種感覺。,0
很好?????我很喜歡??,0
(*'&epsilon;`*)電腦收到了 物流非常快 上午十點買下午就到了。包裝也也不錯 十分嚴實沒有一點破裂！！分辨率也不錯！我在618搞活動的時候買的只要5299就拿下了！性價比可謂是十分高了！！電腦摸起來其實還是有塑料感的 但是這並不影響它顏值高阿！！！16.1寸的大屏也太氣派了嗚嗚！！要是續航再久一點直接完勝小新那款！！！總之大家買不了吃虧買不了上當！畢竟我們鼠鼠最喜歡撿便宜了捏！！！〔用一段時間後會回來追評的！！〕,0
電腦一到手就迫不及待的打開了，電腦顏值很高，但是京東出了問題上傳不了圖片，雖然沒有獨顯但是處理器的集顯也很不錯，打代碼做設計沒有太大問題，配送速度也非常快，配送員的服務態度也很好，綜合來說體驗很不錯！,0
第一次用榮耀筆記本，感覺挺不錯的，做工很細緻，外觀也好看，可以和手機互傳文件很方便，後面有好的產品繼續支持 ！,0
機器性能完美，測評總分97萬多分，散熱聲音也不錯，完美的一次購物，值得信賴的賣家，大家可放心購買，期待下一次合作。,0
外形外觀：外形很好看，輕薄程度：比較輕薄，屏幕效果：屏幕效果不錯,0
看了很久的電腦，在這款和聯想的R9000X糾結，這次618活動給的力度很大，一下降了1000塊，最終選擇了這款，正好我的手機是華為的，有多屏協同功能方便很多，目前電腦用起來沒有什麼問題，還在適應中，性價比很高了，目前來說沒有買錯。,0
性價比很高，對比了很久，又要能辦公，又要能打遊戲，還要運行一些複雜的設計軟件，這款電腦真的是基本上都能做，而且這個價格真的還要啥自行車啊,0
感謝你們的服務，那麼這個電腦用下來的話，它反應速度非常快，我是買的遊戲本作做文職的工作啊，目前來看的話是大問題沒有了，謝謝啊，謝謝各位的幫助。,0
5249就非常舒服!性價比超高!而且16寸真的好大wwww，主要用來寫論文和修圖，性能非常夠了!推薦大家在做活動的時候買哈,0
榮耀筆記本還是很靠譜的，用了兩三周，速度顏值性價比很高，畫個三維圖和二維圖沒任何壓力，散熱也不錯，送貨超快，第二天到，給個滿分，支持國產,0
電腦顏值高，配置也高，很舒服,0
用了一段時間，感覺還是很流暢的，後面持續看使用情況,0
支持國貨，買一個筆記本電腦試試看咋樣，看起來外觀很好看，運行速度也快，目前來看還是很值得購買的，要是經久耐用下次就繼續選用,0
屏幕效果：我超級喜歡，散熱性能：好，，輕薄程度：真的很不錯,0
榮耀的本，性價比很高，這個價格這個配置簡直了，而且像這樣的遊戲本，是很接近輕薄本了。還有榮耀自帶的電腦管家，使用很方便，鏈接手機平板很好。,0
外觀大氣上檔次，原神最高畫質60幀率，對於學生黨很友好,0
很不錯，屏幕大，用著也舒服，打LOL完全無壓力,0
孩子需要做視力訓練，就重新買了個筆記本，屏幕大，操作也很方便。也是咨詢了同學，我對電腦也不太懂，覺得這款性價比高一些吧。,0
發貨快，包裝嚴實，商品質量非常好，618比專櫃便宜很多，客服服務態度也特別好，好評，性能拉滿，非常適合我的日常學習和辦公,0
榮耀mb16-21是11-11買的到手5179，到手用了兩天愛不釋手，性能也非常好，開機只需1.5秒，在用用回頭有啥解鎖在發。,0
選了好久，最終選擇了這款，拿到手後，興奮的不得了，試了一下魯大師跑分，很好，今天剛到，後續繼續評論，不過最直接的就是驚喜,0
這款電腦簡直是顏值擔當啊，朋友看到了都覺得漂亮。而且物流也快，第二天就收到貨了。運行速度也比較快，開機幾秒鐘時間，並且客服非常的有耐心的，一點一點的講解，態度也比較好，總體來說給五星好評！！！！,0
運行速度：很快，屏幕效果：很清楚，散熱性能：玩了很久也沒有發熱,0
電腦真的很流暢，大屏看電視真的很爽啊!原諒我侄女在看電視的時候在吃餅乾，所以有塑料袋的聲音，哈哈哈哈哈!,0
啊啊啊啊啊啊啊太激動了！！！！第二部榮耀的筆記本了！！！雖然舊的那部之前還是屬於華為。。。性能真的很強悍，特別流暢絲滑，趁著618可以沖一下???,0
很薄很漂亮，比想像中的大，雖然便攜度差一丟丟，但是大屏看著還是很爽的，京東物流一如既往的滿意。,0
magic book pro16收到了，開機速度非常快。我喜歡大屏幕所以很合適我。我裝上了我要做軟件開發的相關編程軟件，運行也很順暢。,0
性價比高，非常絲滑，非常流暢，充電非常快。支持國產。操作方便，全程語音操作。,0
16寸屏幕夠大，樣式比較簡潔，揚聲器音質不錯，預裝win1o系統，運行速度很快。,0
外形外觀：簡約，運行速度：聽說這個電腦平衡度很好 AMD的cpu發熱沒有那麼大,0
物流快送貨及時 包裝完整 電腦沒有任何瑕疵 自己很喜歡,0
電腦很不錯，屏幕很大，輕薄程度：1.8kg 很輕，運行速度：很快,0
電腦很好，剛送來的包裝的話，可是已經收過牙，顯得已經有些破舊，當做電腦還沒有很大內容，我說電腦還是很給力，性價比比較高,0
電腦很奈斯，很有質感，性價比很高，榮耀yyds,0
看了很久，終於決定選擇榮耀的筆記本，外形外觀看起來很好質感也很舒服，運行速度很快,0
到手幾天了，用著不錯，運行快，偶爾小風扇會吹一會散熱。機器挺好，客服也熱情，能很好的解答問題，,0
運行大學生日常足夠，聲音效果爺很好，打遊戲散熱也很好，完全可以滿足日出需求也可以我一些CF之類都遊戲,0
產品總的來說非常棒，性能釋放不錯，機器也很有質感，唯一的尿點是設計詭異的鍵盤，特別特別彆扭,0
京東快遞速度一如既往的快，快遞小哥服務態度很好。榮耀magic book16 pro配置rtx3050 cpu r7 5800 16.1寸，相同配置比其他品牌便宜很多。可惜無數字小鍵盤，無贈品，未生產鼠標,0
想買很久了，喜歡它的輕便簡潔，喜歡它的多屏互動。工作出差遊戲都可兼顧，要是全鍵盤就更完美了。,0
4998買的，中畫質運行非常流暢，音質也不錯，就鍵盤用的很憋手，打字不得勁，性價比很不錯辦公還可以玩遊戲,0
不錯，開機註冊啥的都很順利。外觀、畫面很養眼。，遊戲還沒體驗。後續評價。。。。。,0
榮耀全鋁機身非常高級，手感很好。配合榮耀的手機，？多屏協同真香。標壓是cpu性能，編程神器,0
筆電升級！大屏很不錯，希望投屏和手機聯網都棒棒噠,0
開機測試了一下，還可以！我完全是個小白，聽說這樣就很好，大家可以幫我看一下。,0
全鋁合金機身，性能與重量平衡得不錯！辦公與小遊戲堅得。性價比很不錯，還有很好用的多屏協同！,0
做工不錯，外形美觀，物超所值。，物流很快，半夜12點買的，第二天九點就送到了。,0
電腦聲音不大，運行速度很棒！安全下車，6199入手3050，賺到了！honor加油，收購華為，然後改名華為?,0
電腦可以哦 屏幕很大也很高清 用著也可以 打遊戲也流暢 外觀很好看,0
電腦很不錯運行速度快，一般的遊戲也沒問題，很好,0
電腦配置跑分打敗了77%的電腦哈哈，感覺可以了！遇到不懂不明白的問題客服也非常有耐心的解答，尤其都半夜了，???給個好評吧，電腦運行速度也非常nice,0
手機一直是華為和榮耀，這做工真的精美，開機10s，正版windows和office，激活很簡單，趕上活動價，真的很棒。選擇你是一種信念！,0
屏幕清晰，屏幕效果：清晰，散熱性能：很不錯,0
物流非常的快，研究了幾個月最後還是選擇了這款電腦，非常滿意！,0
買榮耀就是支持國貨，高端大氣上檔次，希望多多送禮,0
看了好多網上的測評，這款電腦真的很值。lol，堡壘之夜這些遊戲完全沒問題，卻還有著商務本的顏值。,0
外觀很美，電腦玩起來也很順溜，物流也很快，不錯，正在實使用中，一後再追評,0
顏值超高，輕便，運行流暢，絲滑無暇,0
幫朋友買的，屏幕大，速度快，顯示也不錯，也很安靜，朋友很滿意,0
自營的電腦沒問題，今天也開機看了看，挺好的。榮耀電腦挺好的，東西好不好還是要自己用了才知道，在用用看看。客服服務態度非常好，有問必答。京東加油！,0
電腦質感很好，性能也基本上符合這個價位，生態方面可以和鴻蒙手機互聯，體驗良好。,0
這性能應該沒得說了，之前用的20款4800H那個，感覺用cad微微有點延遲，這個應該不會！華為的品質，京東的服務，絕對是槓槓的。,0
很感謝榮耀自營旗艦店客服的耐心解答  非常感謝。開始由於安裝軟件無法安裝。是客服一步一步跟進處理最終解決。這個對我非常重要。軟件的安裝關係到我後續的工作是否可以順利。對此一開始沒有安裝上的時候非常著急  很感謝最後對接我的工作人員。值得表揚是位認真負責的客服人員。,0
感覺非常不錯，性能強勁，屏幕比想像的要好很多，顯卡大致測是55w的功耗。,0
本來沒有買電腦的想法，突然工作需要，上網查了相關資料，感覺這款電腦很符合我的使用需求，正好趕上618價格也不錯，就買了。整體物流很快，電腦質感很好，運行穩定，完全滿足我的需求，且這個價格我也很滿意。在京東買這種貴重的電子用品，心裡也很放心。,0
買到收貨後自己按照語文提示激活了，連接網絡後激活office，電腦很靜，反應很快。,0
手感好，不算輕，但很薄，性能沒的說，最最最棒的就是多屏協同，太好用了，絲滑，工作神器,0
發貨非常快，客服服務好，收到貨外觀顏色很漂亮，很薄 很時尚，很喜歡，質感很好。,0
